census_tract_fips,population_total,population_under_18,pct_white,pct_black,pct_asian,pct_other,pct_hispanic,pct_white_nh,pct_black_nh,pct_asian_nh,pct_other_nh,median_income,median_income_2010_adj,pct_poverty,pct_poverty_under_18,pct_assisted_income,pct_no_hs,pct_hs,pct_bach,pct_higher_than_bach,pct_hs_dropout,pct_female_hh,pct_single_parent,pct_unemployed,pct_vacant_housing,pct_owner_occupied,median_rent,median_rent_2010_adj,median_home_value,median_home_value_2010_adj,area_m2
484090103,3661,1479,97,2,0,1,50,NA,NA,NA,NA,NA,NA,12,11,3,55,41,2,1,23,NA,NA,3,9,74,NA,NA,NA,NA,18275804
484090104,871,466,100,0,0,0,36,NA,NA,NA,NA,NA,NA,33,34,1,70,29,2,0,15,NA,NA,5,17,51,NA,NA,NA,NA,191671390
484090105,2514,1100,99,0,0,1,50,NA,NA,NA,NA,NA,NA,38,37,8,84,13,2,1,42,NA,NA,3,14,76,NA,NA,NA,NA,1885864
484090106,7204,3164,100,0,0,0,45,NA,NA,NA,NA,NA,NA,6,5,1,29,50,15,5,13,NA,NA,2,8,82,NA,NA,NA,NA,10985822
484090107,1066,557,100,0,0,0,48,NA,NA,NA,NA,NA,NA,43,40,6,71,23,6,0,18,NA,NA,0,21,36,NA,NA,NA,NA,447810858
484090108,5487,2352,96,4,0,1,50,NA,NA,NA,NA,NA,NA,42,45,10,70,26,2,2,20,NA,NA,2,10,72,NA,NA,NA,NA,3995448
484090109,4671,1957,99,0,0,0,44,NA,NA,NA,NA,NA,NA,31,35,3,68,27,4,1,21,NA,NA,2,21,66,NA,NA,NA,NA,614669133
484090110,5563,2126,96,4,0,0,41,NA,NA,NA,NA,NA,NA,32,33,2,68,23,6,3,28,NA,NA,3,14,67,NA,NA,NA,NA,4688376
484090111,1911,881,99,0,0,1,47,NA,NA,NA,NA,NA,NA,28,30,6,76,19,3,2,24,NA,NA,3,10,79,NA,NA,NA,NA,1906902
484090112,1689,772,98,1,0,0,43,NA,NA,NA,NA,NA,NA,46,45,7,76,21,3,0,25,NA,NA,3,43,74,NA,NA,NA,NA,417025317
484090113,5728,2606,97,2,0,1,49,NA,NA,NA,NA,NA,NA,49,51,9,78,19,2,1,42,NA,NA,1,14,71,NA,NA,NA,NA,5149516
484230001,5677,2072,91,9,0,0,94,NA,NA,NA,NA,NA,NA,5,4,2,46,50,3,2,18,NA,NA,2,6,79,NA,NA,NA,NA,6612716
48423000201,3326,1266,2,97,0,0,0,NA,NA,NA,NA,NA,NA,17,15,4,43,42,9,6,11,NA,NA,1,10,63,NA,NA,NA,NA,4996646
48423000202,3927,1512,10,90,0,0,0,NA,NA,NA,NA,NA,NA,23,25,6,65,27,5,4,17,NA,NA,2,9,43,NA,NA,NA,NA,1621353
484230003,4146,1358,96,3,1,1,77,NA,NA,NA,NA,NA,NA,11,12,2,72,27,1,1,44,NA,NA,3,7,61,NA,NA,NA,NA,9646178
484230004,2725,806,64,35,0,0,100,NA,NA,NA,NA,NA,NA,12,12,3,50,44,4,3,18,NA,NA,2,10,54,NA,NA,NA,NA,2760454
484230005,2825,620,84,14,0,1,19,NA,NA,NA,NA,NA,NA,24,26,7,54,39,5,2,24,NA,NA,2,10,24,NA,NA,NA,NA,2383576
484230006,2387,742,70,30,0,0,67,NA,NA,NA,NA,NA,NA,25,33,6,74,24,1,0,44,NA,NA,4,10,44,NA,NA,NA,NA,5404987
484230007,4640,1930,5,95,0,0,0,NA,NA,NA,NA,NA,NA,34,38,10,66,28,2,3,27,NA,NA,4,10,55,NA,NA,NA,NA,8097598
484230008,5767,1343,97,2,0,0,0,NA,NA,NA,NA,NA,NA,6,8,1,40,47,9,5,9,NA,NA,1,8,58,NA,NA,NA,NA,3407271
484230009,4318,1041,99,1,0,0,18,NA,NA,NA,NA,NA,NA,5,5,4,38,56,4,2,5,NA,NA,2,6,58,NA,NA,NA,NA,3976830
484230010,4097,1378,98,1,0,0,35,NA,NA,NA,NA,NA,NA,3,2,1,21,52,17,9,1,NA,NA,0,4,76,NA,NA,NA,NA,5029337
48423001101,3879,1169,100,0,0,0,80,NA,NA,NA,NA,NA,NA,3,3,1,25,48,19,8,10,NA,NA,4,4,80,NA,NA,NA,NA,3715103
48423001102,2777,1103,100,0,0,0,0,NA,NA,NA,NA,NA,NA,2,2,0,13,47,23,16,3,NA,NA,2,4,92,NA,NA,NA,NA,3077639
484230012,3498,1296,100,0,0,0,47,NA,NA,NA,NA,NA,NA,3,4,0,17,63,12,9,9,NA,NA,2,3,85,NA,NA,NA,NA,3292712
484230013,2177,769,100,0,0,0,19,NA,NA,NA,NA,NA,NA,4,4,0,18,69,9,4,8,NA,NA,1,4,83,NA,NA,NA,NA,2351152
484230014,5895,1997,79,21,0,0,42,NA,NA,NA,NA,NA,NA,17,14,7,66,30,2,2,16,NA,NA,2,14,76,NA,NA,NA,NA,542217258
484230015,2578,926,56,43,0,1,0,NA,NA,NA,NA,NA,NA,23,26,6,71,25,2,2,27,NA,NA,4,12,78,NA,NA,NA,NA,340732679
484230016,6557,2334,84,16,0,0,6,NA,NA,NA,NA,NA,NA,13,9,3,49,45,5,2,13,NA,NA,2,7,84,NA,NA,NA,NA,227978470
484230017,2929,1024,81,19,0,0,0,NA,NA,NA,NA,NA,NA,20,19,2,66,31,0,3,24,NA,NA,3,6,78,NA,NA,NA,NA,124817716
484230018,7467,3026,64,36,0,0,0,NA,NA,NA,NA,NA,NA,18,15,6,52,39,6,3,8,NA,NA,2,12,85,NA,NA,NA,NA,384546656
484230019,4251,1500,82,18,0,0,81,NA,NA,NA,NA,NA,NA,16,9,7,57,36,4,3,19,NA,NA,2,8,83,NA,NA,NA,NA,269471535
484230020,6070,2298,88,12,0,0,54,NA,NA,NA,NA,NA,NA,10,11,4,41,48,8,4,8,NA,NA,2,12,84,NA,NA,NA,NA,196656534
484230021,5183,1539,76,24,0,0,69,NA,NA,NA,NA,NA,NA,18,20,8,66,29,3,2,17,NA,NA,2,13,83,NA,NA,NA,NA,306299736
48439000101,4844,1236,96,3,0,0,38,NA,NA,NA,NA,NA,NA,7,7,2,55,39,4,2,23,NA,NA,2,3,68,NA,NA,NA,NA,2416083
48439000102,4445,1024,99,0,0,0,57,NA,NA,NA,NA,NA,NA,6,5,2,52,39,5,4,38,NA,NA,1,3,60,NA,NA,NA,NA,3461799
48439000201,3037,1078,99,0,1,1,50,NA,NA,NA,NA,NA,NA,12,14,8,82,17,1,1,35,NA,NA,1,5,73,NA,NA,NA,NA,2075164
48439000202,4952,1919,98,0,0,1,60,NA,NA,NA,NA,NA,NA,15,15,6,84,14,1,1,48,NA,NA,3,4,67,NA,NA,NA,NA,5696856
484390003,5716,2329,44,54,0,2,41,NA,NA,NA,NA,NA,NA,24,27,4,78,22,1,0,21,NA,NA,3,4,56,NA,NA,NA,NA,5319097
484390004,5804,1765,97,1,0,1,32,NA,NA,NA,NA,NA,NA,16,19,3,77,21,1,1,33,NA,NA,3,6,59,NA,NA,NA,NA,2451311
48439000501,4506,1666,79,21,0,0,64,NA,NA,NA,NA,NA,NA,18,21,6,82,18,0,0,35,NA,NA,3,3,69,NA,NA,NA,NA,5659754
48439000502,6006,2043,99,0,0,0,48,NA,NA,NA,NA,NA,NA,11,10,4,66,30,3,1,30,NA,NA,2,4,63,NA,NA,NA,NA,3893371
484390006,6287,1775,93,6,1,0,34,NA,NA,NA,NA,NA,NA,7,6,2,42,52,3,3,5,NA,NA,2,6,57,NA,NA,NA,NA,48956908
484390007,4685,1444,99,0,1,0,42,NA,NA,NA,NA,NA,NA,12,11,3,60,35,3,2,21,NA,NA,3,3,73,NA,NA,NA,NA,4205572
484390008,5106,1571,98,1,0,1,54,NA,NA,NA,NA,NA,NA,9,8,4,70,28,1,1,31,NA,NA,2,7,60,NA,NA,NA,NA,4173778
484390009,3207,1283,96,3,0,1,47,NA,NA,NA,NA,NA,NA,19,22,5,80,16,2,3,43,NA,NA,3,11,51,NA,NA,NA,NA,1687341
484390010,3015,1003,88,11,0,1,45,NA,NA,NA,NA,NA,NA,36,39,9,85,12,1,2,49,NA,NA,4,6,27,NA,NA,NA,NA,3401775
484390011,1640,629,14,86,0,0,76,NA,NA,NA,NA,NA,NA,42,41,6,88,11,0,1,43,NA,NA,4,5,46,NA,NA,NA,NA,3729938
48439001201,1514,558,100,0,0,0,78,NA,NA,NA,NA,NA,NA,5,5,2,71,26,2,1,19,NA,NA,3,5,67,NA,NA,NA,NA,7591571
48439001202,5283,1492,79,21,0,0,43,NA,NA,NA,NA,NA,NA,9,10,3,72,25,2,2,25,NA,NA,2,6,59,NA,NA,NA,NA,5661039
484390013,8762,2879,82,18,0,0,51,NA,NA,NA,NA,NA,NA,6,6,2,48,42,7,3,13,NA,NA,1,4,75,NA,NA,NA,NA,7269601
48439001401,4098,1151,100,0,0,0,79,NA,NA,NA,NA,NA,NA,3,2,1,29,47,15,9,2,NA,NA,0,3,87,NA,NA,NA,NA,3891478
48439001402,3309,830,99,0,0,0,59,NA,NA,NA,NA,NA,NA,8,9,2,51,43,3,3,24,NA,NA,1,4,67,NA,NA,NA,NA,2130105
48439001403,4783,1046,99,1,0,0,20,NA,NA,NA,NA,NA,NA,4,6,2,46,45,5,3,20,NA,NA,2,6,44,NA,NA,NA,NA,2825556
484390015,3879,879,99,0,0,0,53,NA,NA,NA,NA,NA,NA,9,12,2,54,36,5,5,17,NA,NA,1,6,66,NA,NA,NA,NA,4002807
484390016,2913,1135,25,74,0,0,6,NA,NA,NA,NA,NA,NA,40,43,9,76,23,1,1,32,NA,NA,3,7,44,NA,NA,NA,NA,2140631
484390017,3162,1606,5,95,0,0,28,NA,NA,NA,NA,NA,NA,67,75,16,76,23,0,1,32,NA,NA,6,7,24,NA,NA,NA,NA,3204884
484390018,1751,169,68,30,1,1,78,NA,NA,NA,NA,NA,NA,20,23,7,70,24,4,2,45,NA,NA,3,19,7,NA,NA,NA,NA,1924285
484390019,759,243,79,19,1,1,37,NA,NA,NA,NA,NA,NA,31,43,10,75,16,1,8,25,NA,NA,4,22,23,NA,NA,NA,NA,2670409
484390020,1765,413,99,0,1,0,48,NA,NA,NA,NA,NA,NA,12,15,3,63,32,3,2,33,NA,NA,4,8,17,NA,NA,NA,NA,5172020
484390021,5578,1083,99,0,0,0,41,NA,NA,NA,NA,NA,NA,7,4,2,31,47,14,9,7,NA,NA,2,6,45,NA,NA,NA,NA,3598058
484390022,7938,1940,99,0,0,0,42,NA,NA,NA,NA,NA,NA,7,7,1,28,48,15,9,10,NA,NA,1,7,52,NA,NA,NA,NA,6097785
48439002301,2869,929,99,0,0,0,56,NA,NA,NA,NA,NA,NA,13,11,2,47,42,5,5,22,NA,NA,3,12,58,NA,NA,NA,NA,3720961
48439002302,5730,2099,100,0,0,0,54,NA,NA,NA,NA,NA,NA,3,3,1,41,54,3,2,14,NA,NA,2,3,75,NA,NA,NA,NA,3496213
48439002401,4554,1238,94,6,0,0,26,NA,NA,NA,NA,NA,NA,4,4,1,23,53,15,9,5,NA,NA,1,12,48,NA,NA,NA,NA,3157068
48439002402,4951,1691,100,0,0,0,12,NA,NA,NA,NA,NA,NA,3,3,0,14,46,25,15,3,NA,NA,1,7,85,NA,NA,NA,NA,3671608
484390025,6626,2629,2,98,0,0,93,NA,NA,NA,NA,NA,NA,31,33,7,71,26,2,1,14,NA,NA,4,6,64,NA,NA,NA,NA,2930454
484390026,7265,2099,95,4,0,0,44,NA,NA,NA,NA,NA,NA,4,4,1,35,52,8,4,12,NA,NA,2,5,62,NA,NA,NA,NA,3825608
484390027,4346,875,100,0,0,0,23,NA,NA,NA,NA,NA,NA,2,2,2,46,42,7,5,15,NA,NA,2,7,59,NA,NA,NA,NA,1752907
484390028,2724,844,68,31,0,0,48,NA,NA,NA,NA,NA,NA,14,18,4,50,35,7,7,18,NA,NA,4,9,48,NA,NA,NA,NA,1459991
484390029,2745,439,92,8,0,0,70,NA,NA,NA,NA,NA,NA,30,40,6,63,29,4,5,45,NA,NA,4,12,11,NA,NA,NA,NA,1124476
484390030,3041,864,97,1,1,1,41,NA,NA,NA,NA,NA,NA,23,22,6,69,27,2,2,48,NA,NA,4,13,26,NA,NA,NA,NA,766063
484390031,2005,576,92,6,1,1,84,NA,NA,NA,NA,NA,NA,28,28,9,66,30,2,2,50,NA,NA,5,17,15,NA,NA,NA,NA,1108657
484390032,2195,774,5,94,0,1,14,NA,NA,NA,NA,NA,NA,51,59,7,78,19,2,0,16,NA,NA,6,12,24,NA,NA,NA,NA,924474
484390033,3620,1151,1,99,0,0,100,NA,NA,NA,NA,NA,NA,29,37,7,67,28,2,3,34,NA,NA,3,8,37,NA,NA,NA,NA,925067
484390034,2762,956,3,97,0,0,0,NA,NA,NA,NA,NA,NA,34,43,7,75,23,1,1,33,NA,NA,5,8,38,NA,NA,NA,NA,1166018
484390035,5850,1472,99,1,0,0,57,NA,NA,NA,NA,NA,NA,13,14,4,68,27,2,3,20,NA,NA,3,7,55,NA,NA,NA,NA,3840705
48439003601,5190,2358,1,99,0,0,18,NA,NA,NA,NA,NA,NA,43,48,11,74,23,2,1,20,NA,NA,6,6,50,NA,NA,NA,NA,2069389
48439003602,2635,990,3,97,0,0,100,NA,NA,NA,NA,NA,NA,17,18,4,50,33,11,6,10,NA,NA,2,2,90,NA,NA,NA,NA,1447509
48439003701,3956,1176,96,3,1,0,51,NA,NA,NA,NA,NA,NA,12,14,3,73,25,1,1,32,NA,NA,2,5,67,NA,NA,NA,NA,1675289
48439003702,3116,1188,59,40,1,0,2,NA,NA,NA,NA,NA,NA,12,12,2,61,37,1,1,20,NA,NA,4,7,78,NA,NA,NA,NA,1444066
484390038,5163,2347,6,94,0,0,45,NA,NA,NA,NA,NA,NA,34,38,7,73,25,1,1,23,NA,NA,2,8,57,NA,NA,NA,NA,2928707
484390039,4947,1995,3,97,0,0,84,NA,NA,NA,NA,NA,NA,21,23,6,70,28,1,1,25,NA,NA,3,8,48,NA,NA,NA,NA,1300224
484390040,2924,905,79,13,0,8,26,NA,NA,NA,NA,NA,NA,23,30,7,77,22,1,0,25,NA,NA,2,11,38,NA,NA,NA,NA,1408932
484390041,4848,1335,99,0,0,0,60,NA,NA,NA,NA,NA,NA,13,15,3,61,34,3,2,30,NA,NA,4,11,43,NA,NA,NA,NA,1297464
48439004201,5852,679,99,1,0,0,26,NA,NA,NA,NA,NA,NA,2,2,1,23,45,14,18,1,NA,NA,2,5,60,NA,NA,NA,NA,4383356
48439004202,3761,870,100,0,0,0,51,NA,NA,NA,NA,NA,NA,3,3,0,26,43,17,13,4,NA,NA,2,5,74,NA,NA,NA,NA,2111037
484390043,5327,1109,99,0,1,0,41,NA,NA,NA,NA,NA,NA,6,9,1,32,45,12,11,13,NA,NA,1,6,53,NA,NA,NA,NA,2890511
484390044,5303,1219,99,1,0,0,73,NA,NA,NA,NA,NA,NA,9,10,2,49,39,8,4,32,NA,NA,2,8,62,NA,NA,NA,NA,2501154
48439004501,7494,3038,33,67,0,0,60,NA,NA,NA,NA,NA,NA,12,16,2,61,33,4,2,15,NA,NA,2,4,71,NA,NA,NA,NA,5703354
48439004502,3401,1140,54,45,0,1,54,NA,NA,NA,NA,NA,NA,19,21,3,72,26,1,1,36,NA,NA,5,8,52,NA,NA,NA,NA,1855946
48439004503,3187,1461,97,0,0,3,50,NA,NA,NA,NA,NA,NA,20,22,5,82,16,1,1,42,NA,NA,4,4,69,NA,NA,NA,NA,1642151
48439004601,4302,1598,74,25,0,0,54,NA,NA,NA,NA,NA,NA,12,15,2,68,31,1,0,30,NA,NA,2,4,75,NA,NA,NA,NA,2209117
48439004602,4553,1516,98,2,0,0,65,NA,NA,NA,NA,NA,NA,7,7,3,65,32,3,0,18,NA,NA,3,3,71,NA,NA,NA,NA,2421218
48439004603,3329,1217,99,1,0,0,79,NA,NA,NA,NA,NA,NA,7,6,1,68,29,2,1,27,NA,NA,3,4,79,NA,NA,NA,NA,2452471
48439004604,3330,1561,37,63,0,0,67,NA,NA,NA,NA,NA,NA,18,16,5,58,39,2,0,19,NA,NA,5,5,69,NA,NA,NA,NA,3172540
48439004605,4443,1376,66,34,0,0,46,NA,NA,NA,NA,NA,NA,5,4,1,38,49,8,6,7,NA,NA,3,11,67,NA,NA,NA,NA,4695444
484390047,5795,1717,99,0,0,0,45,NA,NA,NA,NA,NA,NA,6,6,4,65,32,2,2,24,NA,NA,2,4,66,NA,NA,NA,NA,3848750
48439004801,7169,1991,99,0,1,0,41,NA,NA,NA,NA,NA,NA,6,7,2,59,31,5,5,26,NA,NA,2,3,62,NA,NA,NA,NA,4029244
48439004802,5484,1884,99,0,0,0,51,NA,NA,NA,NA,NA,NA,7,7,2,38,44,7,11,24,NA,NA,1,6,59,NA,NA,NA,NA,2295322
484390049,2753,970,95,5,0,0,15,NA,NA,NA,NA,NA,NA,4,2,1,61,35,3,1,13,NA,NA,1,1,84,NA,NA,NA,NA,2465097
48439005001,5554,2489,98,0,1,1,50,NA,NA,NA,NA,NA,NA,6,6,1,64,34,1,0,29,NA,NA,2,2,79,NA,NA,NA,NA,7712668
48439005002,911,440,71,27,0,2,34,NA,NA,NA,NA,NA,NA,8,4,4,66,29,2,4,10,NA,NA,1,5,74,NA,NA,NA,NA,15747907
48439005003,381,154,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,0,2,58,31,8,3,0,NA,NA,0,4,72,NA,NA,NA,NA,10540499
484390051,4264,1026,100,0,0,0,42,NA,NA,NA,NA,NA,NA,3,3,0,9,48,26,18,2,NA,NA,1,10,35,NA,NA,NA,NA,4086699
484390052,6425,2451,99,0,1,0,59,NA,NA,NA,NA,NA,NA,5,5,1,22,52,18,8,14,NA,NA,2,17,58,NA,NA,NA,NA,10645511
484390053,1131,370,100,0,0,0,58,NA,NA,NA,NA,NA,NA,14,9,1,74,24,3,0,37,NA,NA,2,9,48,NA,NA,NA,NA,4741181
48439005401,868,259,99,1,0,0,100,NA,NA,NA,NA,NA,NA,1,0,0,9,55,19,18,7,NA,NA,0,23,43,NA,NA,NA,NA,7614729
48439005402,7751,2437,100,0,0,0,77,NA,NA,NA,NA,NA,NA,1,1,0,11,46,24,19,1,NA,NA,1,4,83,NA,NA,NA,NA,6523896
48439005501,2639,1066,100,0,0,0,0,NA,NA,NA,NA,NA,NA,4,4,1,16,50,21,14,13,NA,NA,2,8,65,NA,NA,NA,NA,18106192
48439005502,6889,2872,99,0,0,0,64,NA,NA,NA,NA,NA,NA,2,3,0,11,49,27,14,3,NA,NA,2,3,85,NA,NA,NA,NA,3695861
48439005503,5313,2251,99,0,0,0,19,NA,NA,NA,NA,NA,NA,1,1,0,12,52,20,16,2,NA,NA,2,5,90,NA,NA,NA,NA,3657524
48439005504,666,230,100,0,0,0,0,NA,NA,NA,NA,NA,NA,3,3,0,17,45,25,13,0,NA,NA,3,31,45,NA,NA,NA,NA,9098445
484390056,6049,2069,100,0,0,0,30,NA,NA,NA,NA,NA,NA,4,4,1,26,51,15,8,7,NA,NA,1,2,84,NA,NA,NA,NA,2621615
48439005701,4327,1750,100,0,0,0,73,NA,NA,NA,NA,NA,NA,2,3,0,15,51,22,12,3,NA,NA,1,7,91,NA,NA,NA,NA,2247291
48439005702,606,300,100,0,0,0,100,NA,NA,NA,NA,NA,NA,4,4,0,18,64,10,8,0,NA,NA,0,3,93,NA,NA,NA,NA,5101285
484390058,4766,2024,99,0,0,0,62,NA,NA,NA,NA,NA,NA,2,2,1,51,44,3,3,16,NA,NA,1,5,73,NA,NA,NA,NA,1694468
484390059,5090,1645,96,1,2,1,62,NA,NA,NA,NA,NA,NA,5,6,1,50,42,5,4,35,NA,NA,2,7,55,NA,NA,NA,NA,7144219
48439006001,4310,1730,100,0,0,0,48,NA,NA,NA,NA,NA,NA,2,2,1,32,52,10,7,9,NA,NA,1,11,84,NA,NA,NA,NA,4883074
48439006002,3751,1694,36,64,0,0,52,NA,NA,NA,NA,NA,NA,7,7,1,37,47,12,4,20,NA,NA,3,5,83,NA,NA,NA,NA,15649229
48439006003,368,136,100,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2,62,31,7,0,14,NA,NA,6,4,64,NA,NA,NA,NA,21736164
48439006101,562,222,49,51,0,0,0,NA,NA,NA,NA,NA,NA,11,12,3,54,34,5,7,9,NA,NA,3,4,82,NA,NA,NA,NA,3390805
48439006102,1329,572,73,26,1,0,77,NA,NA,NA,NA,NA,NA,15,13,5,70,25,2,3,21,NA,NA,6,5,82,NA,NA,NA,NA,3296845
484390062,10043,4887,12,88,0,0,79,NA,NA,NA,NA,NA,NA,15,16,2,58,38,2,2,26,NA,NA,3,4,88,NA,NA,NA,NA,4756734
484390063,3338,1595,0,99,0,0,81,NA,NA,NA,NA,NA,NA,32,39,12,76,22,2,0,31,NA,NA,4,4,79,NA,NA,NA,NA,2632800
484390064,1911,735,99,1,0,0,65,NA,NA,NA,NA,NA,NA,3,5,2,65,32,3,0,38,NA,NA,3,2,83,NA,NA,NA,NA,3631846
48439006501,1740,484,100,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,17,49,22,12,0,NA,NA,0,8,77,NA,NA,NA,NA,6471408
48439006502,2905,926,100,0,0,0,64,NA,NA,NA,NA,NA,NA,1,1,0,29,51,11,9,5,NA,NA,1,10,70,NA,NA,NA,NA,2446008
48439006503,4058,1424,100,0,0,0,53,NA,NA,NA,NA,NA,NA,5,7,0,28,52,11,9,4,NA,NA,1,7,74,NA,NA,NA,NA,2770833
48439006504,2053,755,100,0,0,0,0,NA,NA,NA,NA,NA,NA,4,1,3,43,41,10,7,22,NA,NA,1,9,78,NA,NA,NA,NA,19447027
48439006505,1621,595,75,25,0,0,71,NA,NA,NA,NA,NA,NA,9,9,1,48,47,4,1,4,NA,NA,1,7,69,NA,NA,NA,NA,55172759
484390066,13,4,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,62,0,38,NA,NA,NA,0,29,60,NA,NA,NA,NA,3652714
484390067,1339,433,99,0,0,0,0,NA,NA,NA,NA,NA,NA,4,0,2,26,54,13,7,0,NA,NA,0,4,15,NA,NA,NA,NA,13684848
484390101,8667,3193,100,0,0,0,14,NA,NA,NA,NA,NA,NA,4,3,1,40,48,6,5,10,NA,NA,2,2,76,NA,NA,NA,NA,6699383
484390102,10286,4148,99,0,0,0,70,NA,NA,NA,NA,NA,NA,5,4,1,53,43,3,1,16,NA,NA,2,2,86,NA,NA,NA,NA,13346889
484390103,8434,2607,99,0,1,0,55,NA,NA,NA,NA,NA,NA,9,10,4,71,27,1,0,24,NA,NA,2,4,67,NA,NA,NA,NA,9977093
48439010401,4976,1860,99,0,0,0,8,NA,NA,NA,NA,NA,NA,9,7,4,58,38,2,2,12,NA,NA,1,4,77,NA,NA,NA,NA,6601571
48439010402,4772,1807,99,0,0,0,47,NA,NA,NA,NA,NA,NA,14,14,3,69,28,2,1,38,NA,NA,3,4,72,NA,NA,NA,NA,3208357
484390105,8225,2535,99,0,1,0,77,NA,NA,NA,NA,NA,NA,5,6,2,55,39,4,3,11,NA,NA,2,2,75,NA,NA,NA,NA,5230888
48439010601,4660,2187,95,4,1,0,59,NA,NA,NA,NA,NA,NA,7,7,0,27,63,6,4,20,NA,NA,2,2,40,NA,NA,NA,NA,5127462
48439010602,344,108,98,2,0,0,NA,NA,NA,NA,NA,NA,NA,6,13,0,7,45,24,24,0,NA,NA,0,3,92,NA,NA,NA,NA,1872987
48439010701,6802,2680,99,0,1,0,41,NA,NA,NA,NA,NA,NA,5,5,2,56,41,2,1,20,NA,NA,2,3,67,NA,NA,NA,NA,5497263
48439010702,6687,2592,99,0,1,0,67,NA,NA,NA,NA,NA,NA,8,8,3,54,40,4,1,19,NA,NA,2,6,69,NA,NA,NA,NA,7850391
48439010801,44,14,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,26,74,0,0,0,NA,NA,0,0,86,NA,NA,NA,NA,16020404
48439010802,1463,475,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,8,7,6,52,41,5,1,20,NA,NA,1,2,78,NA,NA,NA,NA,19506269
48439010803,83,43,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,0,0,73,27,0,0,0,NA,NA,7,0,70,NA,NA,NA,NA,56357313
484390109,8136,3408,100,0,0,0,85,NA,NA,NA,NA,NA,NA,3,3,1,25,54,13,8,12,NA,NA,2,2,89,NA,NA,NA,NA,29497698
48439011001,1012,176,100,0,0,0,0,NA,NA,NA,NA,NA,NA,9,10,4,51,39,5,5,12,NA,NA,0,6,26,NA,NA,NA,NA,157056480
48439011002,4238,1841,99,0,0,1,91,NA,NA,NA,NA,NA,NA,6,6,1,37,51,7,5,18,NA,NA,1,6,91,NA,NA,NA,NA,43549461
48439011101,6936,2747,99,0,0,0,76,NA,NA,NA,NA,NA,NA,8,7,2,55,39,5,2,36,NA,NA,2,3,86,NA,NA,NA,NA,5550547
48439011102,2067,909,100,0,0,0,29,NA,NA,NA,NA,NA,NA,4,2,2,33,59,4,4,10,NA,NA,1,5,93,NA,NA,NA,NA,5987941
48439011201,2103,818,100,0,0,0,0,NA,NA,NA,NA,NA,NA,5,3,2,61,32,6,1,9,NA,NA,1,3,86,NA,NA,NA,NA,39373780
48439011202,4707,1936,99,0,0,0,0,NA,NA,NA,NA,NA,NA,6,6,0,48,48,3,2,15,NA,NA,2,7,85,NA,NA,NA,NA,3929278
484390113,5733,2037,88,12,0,0,74,NA,NA,NA,NA,NA,NA,11,9,4,60,36,2,2,16,NA,NA,2,5,79,NA,NA,NA,NA,121002355
484390114,6301,2231,99,0,0,0,36,NA,NA,NA,NA,NA,NA,7,7,3,61,35,3,1,18,NA,NA,3,2,83,NA,NA,NA,NA,58218862
48439011501,8370,3557,100,0,0,0,75,NA,NA,NA,NA,NA,NA,2,1,1,15,54,19,11,4,NA,NA,2,7,81,NA,NA,NA,NA,16949456
48439011502,4556,1399,100,0,0,0,5,NA,NA,NA,NA,NA,NA,3,4,1,34,52,10,4,16,NA,NA,1,17,81,NA,NA,NA,NA,20465960
48439011503,1247,508,100,0,0,0,0,NA,NA,NA,NA,NA,NA,9,10,2,69,26,4,1,20,NA,NA,2,3,71,NA,NA,NA,NA,85248201
48439011504,2821,1058,99,0,1,0,39,NA,NA,NA,NA,NA,NA,7,6,2,43,49,4,3,27,NA,NA,2,1,90,NA,NA,NA,NA,23174314
484390130,3082,1232,69,30,1,1,48,NA,NA,NA,NA,NA,NA,11,13,2,38,48,8,6,35,NA,NA,4,14,52,NA,NA,NA,NA,16567798
484390131,1814,661,99,0,0,0,74,NA,NA,NA,NA,NA,NA,2,2,1,25,52,17,6,8,NA,NA,1,5,89,NA,NA,NA,NA,42240433
48439013201,7568,2990,100,0,0,0,33,NA,NA,NA,NA,NA,NA,4,5,0,37,51,7,5,13,NA,NA,1,5,87,NA,NA,NA,NA,29417518
48439013202,8836,3339,100,0,0,0,76,NA,NA,NA,NA,NA,NA,1,2,1,38,49,9,5,8,NA,NA,2,5,83,NA,NA,NA,NA,10578955
48439013301,4959,1667,100,0,0,0,12,NA,NA,NA,NA,NA,NA,3,2,1,37,46,10,6,6,NA,NA,2,4,88,NA,NA,NA,NA,4162953
48439013302,4130,1528,100,0,0,0,78,NA,NA,NA,NA,NA,NA,4,4,1,40,51,5,4,10,NA,NA,2,14,69,NA,NA,NA,NA,3964679
48439013401,10401,4359,100,0,0,0,46,NA,NA,NA,NA,NA,NA,3,3,1,29,56,9,5,9,NA,NA,2,7,85,NA,NA,NA,NA,5794317
48439013402,13401,5259,99,0,0,0,82,NA,NA,NA,NA,NA,NA,2,2,1,37,51,7,4,17,NA,NA,3,10,69,NA,NA,NA,NA,10194718
